,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,sentimental_value
21,1516873568683921408,1516873568683921408,2022-04-20 16:16:55 Eastern Daylight Time,2022-04-20,16:16:55,-0400,376147895,teslasg,T ⚡️🔋🚀🌕🇺🇦,0,BREAKING: Tesla $3.22 beat 2.26 Estimate as well as bear all the Tesla bulls Estimate 🤣 $TSLA 🔥📈🚀,en,[],[],[],6,59,801,[],['tsla'],https://twitter.com/TeslaSg/status/1516873568683921408,False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,2.0
22,1516863482691346433,1516863482691346433,2022-04-20 15:36:50 Eastern Daylight Time,2022-04-20,15:36:50,-0400,985686123123949568,kristennetten,•K10•♥️🕊🇺🇦 🦊,0,"I am going to be on a plane ✈️ during the Tesla earnings call 😭 — you know I’m a big nerdy Bull when this makes me bummed.   Tweet the good stuff for me, maybe I can’t get good WiFi!!",en,[],[],[],15,1,109,[],[],https://twitter.com/Kristennetten/status/1516863482691346433,False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1.0
23,1516823171575336970,1516823171575336970,2022-04-20 12:56:39 Eastern Daylight Time,2022-04-20,12:56:39,-0400,985686123123949568,kristennetten,•K10•♥️🕊🇺🇦 🦊,0,Elon is the biggest Tesla Bull — I say today’s call will be quite Bullish,en,[],[],[],4,4,122,[],[],https://twitter.com/Kristennetten/status/1516823171575336970,False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,2.0
24,1516446766782107651,1516446766782107651,2022-04-19 12:00:58 Eastern Daylight Time,2022-04-19,12:00:58,-0400,781930918739083264,iliketeslas,i like teslas,0,I swear there’s a ton of Tesla bulls that want the stonk lower. WTF with that. I never seen that $tsla,en,[],[],[],54,3,138,[],['tsla'],https://twitter.com/iliketeslas/status/1516446766782107651,False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1.0
25,1516443115321962502,1516427311100399626,2022-04-19 11:46:27 Eastern Daylight Time,2022-04-19,11:46:27,-0400,243928269,theteslabull,Đ⭕GEARMY GENERAL,0,@JohnnaCrider1 @ewarren @elonmusk Meanwhile she’s flying around on her private jet throwing stones at someone who ACTUALLY is helping to make the world a much better place.,en,[],[],[],1,8,253,[],[],https://twitter.com/TheTeslaBull/status/1516443115321962502,False,0,0,0,0,0,0,0,0,0,"[{'screen_name': 'JohnnaCrider1', 'name': 'Johnna Crider', 'id': '1957568797'}, {'screen_name': 'ewarren', 'name': 'Elizabeth Warren', 'id': '357606935'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",0,0,0,0,1.0
26,1516312014615896065,1516312014615896065,2022-04-19 03:05:30 Eastern Daylight Time,2022-04-19,03:05:30,-0400,1308211178,teslarati,TESLARATI,0,"Tesla bulls Ark Invest predicts shares will reach $4,600 by 2026  https://t.co/xWmhHFluGi by @Writer_01001101",en,"[{'screen_name': 'writer_01001101', 'name': 'maria merano', 'id': '1340818480925294592'}]",['https://www.teslarati.com/tesla-roboo-taxi-self-driving-fleet/'],[],13,31,300,[],[],https://twitter.com/Teslarati/status/1516312014615896065,False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,2.0
27,1516245200032645126,1516236810355101698,2022-04-18 22:40:00 Eastern Daylight Time,2022-04-18,22:40:00,-0400,1357170592538058753,teslaphilic,teslaphile,0,@TSLAFanMtl @ray4tesla Bro. I am a raging Tesla bull. I can't use my fsd without almost dying every time,en,[],[],[],14,1,54,[],[],https://twitter.com/Teslaphilic/status/1516245200032645126,False,0,0,0,0,0,0,0,0,0,"[{'screen_name': 'TSLAFanMtl', 'name': 'James Cat', 'id': '435266378'}, {'screen_name': 'ray4tesla', 'name': 'Ray4Tesla⚡️🚘☀️🔋', 'id': '959168599519764480'}]",0,0,0,0,0.0
28,1516144783944732672,1516144783944732672,2022-04-18 16:00:59 Eastern Daylight Time,2022-04-18,16:00:59,-0400,2398137084,arkinvest,ARK Invest,0,"In our Tesla valuation article, we outline:  ▪️Example Bear &amp; Bull Outcomes ▪️Key Model Assumptions ▪️Key Updates to ARK’s 2021 Tesla Model ▪️Business Opportunities Not Included In The Model ▪️Risks and Limits Associated With Our Assumptions ▪️And more!  https://t.co/l8idQc5mGs",en,[],['https://arkinv.st/3M8rn6k'],[],16,46,256,[],[],https://twitter.com/ARKInvest/status/1516144783944732672,False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1.0
29,1516102016170397705,1516102016170397705,2022-04-18 13:11:03 Eastern Daylight Time,2022-04-18,13:11:03,-0400,243928269,theteslabull,Đ⭕GEARMY GENERAL,0,LMAO GORDO SURE IS SHARP LMAOOOO @WholeMarsBlog @Kristennetten @WR4NYGov @Teslaconomics @squawksquare @garyblack00  https://t.co/GuVykzPWBX,en,"[{'screen_name': 'wholemarsblog', 'name': 'whole mars catalog', 'id': '1263491240336769026'}, {'screen_name': 'kristennetten', 'name': '•k10•♥️🕊🇺🇦 🦊', 'id': '985686123123949568'}, {'screen_name': 'wr4nygov', 'name': 'warren redlich - come and take it - molon tsla', 'id': '108365454'}, {'screen_name': 'teslaconomics', 'name': 'teslaconomics', 'id': '985243593538338816'}, {'screen_name': 'squawksquare', 'name': 'squawksquare', 'id': '930773590227718144'}, {'screen_name': 'garyblack00', 'name': 'gary black', 'id': '1161703589942878208'}]",[],['https://pbs.twimg.com/media/FQpGv6EXEAA3tgm.jpg'],19,2,126,[],[],https://twitter.com/TheTeslaBull/status/1516102016170397705,False,0,1,https://pbs.twimg.com/media/FQpGv6EXEAA3tgm.jpg,0,0,0,0,0,0,[],0,0,0,0,1.0
30,1516088346912694278,1516088346912694278,2022-04-18 12:16:44 Eastern Daylight Time,2022-04-18,12:16:44,-0400,243013409,sawyermerritt,Sawyer Merritt 📈🚀,0,"NEWS: $TSLA bull Worm Capitol has released their 91-page slide deck.  Worm: ""Tesla is more than 6 years ahead of any competitor. This lead is expanding; We believe Tesla shares could offer a 10x return by 2030 – and potentially much more.""  Link:  https://t.co/B2n9wj2cre  https://t.co/46Z2WI11Bt",en,[],['https://static1.squarespace.com/static/60c24f91684d920cb6097d4e/t/625affb36a000b41381f8455/1650130893591/The+Tesla+Decade+-+Worm+Capital+-+4-18-2022.pdf'],['https://pbs.twimg.com/media/FQo5JUrXsAYBJY8.jpg'],44,328,1983,[],['tsla'],https://twitter.com/SawyerMerritt/status/1516088346912694278,False,0,1,https://pbs.twimg.com/media/FQo5JUrXsAYBJY8.jpg,0,0,0,0,0,0,[],0,0,0,0,2.0
31,1514979094961823751,1514979094961823751,2022-04-15 10:48:57 Eastern Daylight Time,2022-04-15,10:48:57,-0400,1289342590299512832,cokedupoptions,John W. Rich (Fake Tech Exec),0,"Tesla bull case: $50,000 per share by 2026  Tesla bear case: $49,990 per share by 2026",en,[],[],[],21,3,286,[],[],https://twitter.com/Cokedupoptions/status/1514979094961823751,False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,2.0
32,1514972375779098628,1514972375779098628,2022-04-15 10:22:15 Eastern Daylight Time,2022-04-15,10:22:15,-0400,1250830691824283648,stockmktnewz,Stock Market News,0,"Cathie Wood and Ark Invest announced its updated Tesla $TSLA price target  Ark's new expected value for Tesla in 2026 is $4,600, with a Bear case of $2,900 and a Bull case of $5,800  https://t.co/IXdAcCvIkQ",en,[],[],['https://pbs.twimg.com/media/FQZCOGfXMAAKJlx.jpg'],25,28,161,[],['tsla'],https://twitter.com/StockMKTNewz/status/1514972375779098628,False,0,1,https://pbs.twimg.com/media/FQZCOGfXMAAKJlx.jpg,0,0,0,0,0,0,[],0,0,0,0,2.0
33,1514877382762672128,1514877382762672128,2022-04-15 04:04:47 Eastern Daylight Time,2022-04-15,04:04:47,-0400,1413257701296115712,shortl2021,One Bubble to Rule Them All,0,"1/2. ARK's new Tesla forecasts: bear case for 2026 is $2,900 ($3.3 trillion market cap), bull case $5,800 ($6.7 trillion). What can I say? They are not even embarrassed to put this stuff out.  https://t.co/2h0brA3Qgx",en,[],[],['https://pbs.twimg.com/media/FQXrkp4XwAE3LNz.png'],16,21,154,[],[],https://twitter.com/shortl2021/status/1514877382762672128,False,0,1,https://pbs.twimg.com/media/FQXrkp4XwAE3LNz.png,0,0,0,0,0,0,[],0,0,0,0,2.0
34,1514821737057337349,1514821737057337349,2022-04-15 00:23:40 Eastern Daylight Time,2022-04-15,00:23:40,-0400,1289342590299512832,cokedupoptions,John W. Rich (Fake Tech Exec),0,"My bull case for Tesla stock is $4,600 a share  My bear case is I get locked up in a mental facility",en,[],[],[],16,26,441,[],[],https://twitter.com/Cokedupoptions/status/1514821737057337349,False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,2.0
35,1514795605280780296,1514781238669688832,2022-04-14 22:39:50 Eastern Daylight Time,2022-04-14,22:39:50,-0400,243013409,sawyermerritt,Sawyer Merritt 📈🚀,0,"In their bull case, ARK assumes 17 million vehicles sold by 2026 at an average $30k per unit price. This scenario they say would result in a massive $1 Trillion in revenue for Tesla and a market cap of $6.7 Trillion.",en,[],[],[],27,26,400,[],[],https://twitter.com/SawyerMerritt/status/1514795605280780296,False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,2.0
36,1514783668811669524,1514781238669688832,2022-04-14 21:52:24 Eastern Daylight Time,2022-04-14,21:52:24,-0400,243013409,sawyermerritt,Sawyer Merritt 📈🚀,0,"If $TSLA stock were to hit ARK invests $5,784 bull case, that would give Tesla about a $6 Trillion market cap (again, not including dilution, inflation, etc).",en,[],[],[],12,13,361,[],['tsla'],https://twitter.com/SawyerMerritt/status/1514783668811669524,False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,2.0
37,1514781238669688832,1514781238669688832,2022-04-14 21:42:45 Eastern Daylight Time,2022-04-14,21:42:45,-0400,243013409,sawyermerritt,Sawyer Merritt 📈🚀,0,"BREAKING: ARK Invest has released their new $TSLA report.  ARK has increased their $TSLA price target to $4,641 for 2026 (from $3,000 for 2025). ARK also laid out a $5,784/share 2026 bull case scenario.  Tesla will hit a $4T market cap at $4,835/share (not incl dilution, etc).  https://t.co/QBakunLMNt",en,[],[],['https://pbs.twimg.com/media/FQWULqQVQA48b89.jpg'],126,531,2768,[],"['tsla', 'tsla']",https://twitter.com/SawyerMerritt/status/1514781238669688832,False,0,1,https://pbs.twimg.com/media/FQWULqQVQA48b89.jpg,0,0,0,0,0,0,[],0,0,0,0,2.0
38,1514742267772350468,1514742267772350468,2022-04-14 19:07:53 Eastern Daylight Time,2022-04-14,19:07:53,-0400,243013409,sawyermerritt,Sawyer Merritt 📈🚀,0,"NEWS: Tesla bull Worm Capitol says they’ll be publishing a 91-page research deck on $TSLA on Monday titled: The Tesla decade  Key themes will be: Massive scale, expanding margin profile, a revolution in complex manufacturing, real-world AI, software, insane competitive moats, etc  https://t.co/c0iZafNQcC",en,[],[],['https://pbs.twimg.com/media/FQVyEINXwAQ1aQR.jpg'],19,152,1145,[],['tsla'],https://twitter.com/SawyerMerritt/status/1514742267772350468,False,0,1,https://pbs.twimg.com/media/FQVyEINXwAQ1aQR.jpg,0,0,0,0,0,0,[],0,0,0,0,2.0
39,1513521519636320256,1513521519636320256,2022-04-11 10:17:04 Eastern Daylight Time,2022-04-11,10:17:04,-0400,1689516060,vincent13031925,vincentyu.eth,0,"Elon Musk's Tesla Gigafactory Texas Cyber Rodeo Party Was Incredible –Cars, robots, music, bull riding, drone show, even a tattoo parlor &amp; petting zoo!   https://t.co/p1FdAjGqef",en,[],['https://www.tesmanian.com/blogs/tesmanian-blog/cyber-rodeo'],[],12,25,269,[],[],https://twitter.com/vincent13031925/status/1513521519636320256,False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,1.0
40,1513248475441467392,1513248475441467392,2022-04-10 16:12:05 Eastern Daylight Time,2022-04-10,16:12:05,-0400,21826347,shortingisfun,Suspected Saboteur,0,"$TSLA Bulls are really getting absurd with their predictions. Buffalo isn't doing jack squat, Berlin and Austin are really just shells right now. Yet #Tesla will open 5-10 new factories in the next 2 years? Even Elon wouldn't lie like that.    https://t.co/j5KCyedYK5",en,[],['https://finance.yahoo.com/news/tesla-bull-predicts-between-5-10-new-gigafactories-in-the-next-two-years-140626339.html'],[],25,7,113,['tesla'],['tsla'],https://twitter.com/ShortingIsFun/status/1513248475441467392,False,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0.0
41,1513157333844738049,1513157333844738049,2022-04-10 10:09:56 Eastern Daylight Time,2022-04-10,10:09:56,-0400,19546277,yahoofinance,Yahoo Finance,0,Tesla bull predicts between 5 to 10 new gigafactories in the next two years  https://t.co/nHpf8PeHra by @daniromerotv  https://t.co/fhSuFU5hiz,en,"[{'screen_name': 'daniromerotv', 'name': 'dani romero', 'id': '2327369942'}]",['https://buff.ly/3v6Nzad'],['https://pbs.twimg.com/media/FP_QktiWYAQLhTB.jpg'],11,28,176,[],[],https://twitter.com/YahooFinance/status/1513157333844738049,False,0,1,https://pbs.twimg.com/media/FP_QktiWYAQLhTB.jpg,0,0,0,0,0,0,[],0,0,0,0,1.0
42,1512773428805353472,1512773428805353472,2022-04-09 08:44:26 Eastern Daylight Time,2022-04-09,08:44:26,-0400,108365454,wr4nygov,Warren Redlich - Come and Take It - Molon TSLA,0,"I led a panel discussion - Tesla Bulls vs Tesla Hyperbulls with @bradsferguson @EmmetPeppers @skorusARK (zoom), @SapiensDECISION and @bburnworth   Bruce and I won decisively 2 against 4. 🤣🤣  #TeslaConTexas #TeslaToTheMoon  https://t.co/ZIVXV7ch6D",en,"[{'screen_name': 'bradsferguson', 'name': 'bradford 🛰🚀', 'id': '52441162'}, {'screen_name': 'emmetpeppers', 'name': 'emmet peppers', 'id': '45967905'}, {'screen_name': 'skorusark', 'name': 'sam korus', 'id': '2263437272'}, {'screen_name': 'sapiensdecision', 'name': 'sapiens decision', 'id': '2688549325'}, {'screen_name': 'bburnworth', 'name': 'b burnworth', 'id': '189714549'}]",[],['https://pbs.twimg.com/media/FP5zaggX0Ac1odo.jpg'],21,2,89,"['teslacontexas', 'teslatothemoon']",[],https://twitter.com/WR4NYGov/status/1512773428805353472,False,0,1,https://pbs.twimg.com/media/FP5zaggX0Ac1odo.jpg,0,0,0,0,0,0,[],0,0,0,0,1.0
43,1512599815204581377,1512599815204581377,2022-04-08 21:14:33 Eastern Daylight Time,2022-04-08,21:14:33,-0400,39371432,ihavezerofunks,Zero Funks ⚡️,0,I thought it was interesting that #Tesla had a Bull made of ICE engine parts at the #CyberRodeo  https://t.co/mtoseLOjwN,en,[],[],['https://pbs.twimg.com/media/FP3Vg52WYAM37xw.jpg'],27,28,342,"['tesla', 'cyberrodeo']",[],https://twitter.com/ihavezerofunks/status/1512599815204581377,False,0,1,https://pbs.twimg.com/media/FP3Vg52WYAM37xw.jpg,0,0,0,0,0,0,[],0,0,0,0,1.0
